apartment_id,gu,exclusive_use_area,year_of_completion,transaction_year_month,transaction_date,floor,park_area_sum,day_care_babyTeacher_rate,transaction_real_price
9295,20,84.858,2008,200812,0,11,214796.5,4.78,52000
9295,20,84.858,2008,200812,2,4,214796.5,4.78,47000
1248,20,153.42,2008,200901,0,9,214796.5,4.78,82236
1248,20,153.42,2008,200901,0,10,214796.5,4.78,82236
1248,20,153.42,2008,200901,0,11,214796.5,4.78,82236
1247,20,151.81,2008,200901,0,14,214796.5,4.78,98145
1247,20,70.8,2008,200901,1,4,214796.5,4.78,53800
1248,20,153.42,2008,200901,2,9,214796.5,4.78,76841
967,20,150.48,2004,200901,0,9,214796.5,4.78,133000
6773,20,66.96,1994,200901,1,12,214796.5,4.78,40000
12042,20,46.64,2003,200901,2,5,214796.5,4.78,17000
12042,20,43.98,2003,200901,2,6,214796.5,4.78,15900
11378,20,59.73,1999,200901,2,5,214796.5,4.78,24300
10147,20,79.87,1993,200901,2,8,214796.5,4.78,30000
4012,20,112.54,2004,200901,1,21,214796.5,4.78,63500
3970,20,84.82,2001,200901,1,7,214796.5,4.78,42300
584,20,32.56,1997,200901,1,5,214796.5,4.78,8100
5647,20,59.97,1998,200901,1,4,214796.5,4.78,22500
9333,20,59.82,1996,200901,1,3,214796.5,4.78,23000
3970,20,110.53,2001,200901,2,13,214796.5,4.78,75000
2579,20,59.22,1998,200901,0,5,214796.5,4.78,18800
9295,20,157.289,2008,200901,1,3,214796.5,4.78,86318
9295,20,84.858,2008,200901,2,14,214796.5,4.78,70000
1248,20,144.52,2008,200902,0,13,214796.5,4.78,124000
1247,20,94.28,2008,200902,0,5,214796.5,4.78,59000
1247,20,94.51,2008,200902,1,5,214796.5,4.78,64000
1248,20,153.42,2008,200902,5,11,214796.5,4.78,82236
1248,20,153.42,2008,200902,5,10,214796.5,4.78,82236
967,20,174.55,2004,200902,5,4,214796.5,4.78,155000
6773,20,66.96,1994,200902,5,12,214796.5,4.78,35500
12042,20,58.78,2003,200902,0,2,214796.5,4.78,21000
12042,20,43.98,2003,200902,1,6,214796.5,4.78,16000
12042,20,46.64,2003,200902,1,3,214796.5,4.78,15800
12042,20,46.64,2003,200902,5,2,214796.5,4.78,15500
12042,20,48.54,2003,200902,5,7,214796.5,4.78,18600
7756,20,65.78,1999,200902,5,4,214796.5,4.78,32000
10146,20,54.7,1992,200902,0,6,214796.5,4.78,18500
3080,20,28.8,1966,200902,0,5,214796.5,4.78,19000
3080,20,28.8,1966,200902,1,1,214796.5,4.78,19000
10147,20,64.66,1993,200902,5,10,214796.5,4.78,23480
3626,20,59.95,1999,200902,5,21,214796.5,4.78,30000
10146,20,79.87,1992,200902,5,2,214796.5,4.78,31800
3080,20,28.8,1966,200902,5,2,214796.5,4.78,20500
9775,20,59.92,2008,200902,0,3,214796.5,4.78,32000
9775,20,59.92,2008,200902,0,7,214796.5,4.78,35100
4012,20,84.95,2004,200902,5,9,214796.5,4.78,50000
8427,20,56.66,1997,200902,5,2,214796.5,4.78,17500
3970,20,133.34,2001,200902,0,9,214796.5,4.78,45000
3970,20,91.06,2001,200902,0,9,214796.5,4.78,45000
12295,20,92.87,2005,200902,0,2,214796.5,4.78,28500
584,20,30.46,1997,200902,0,8,214796.5,4.78,7700
9333,20,84.99,1996,200902,1,3,214796.5,4.78,35000
584,20,30.46,1997,200902,1,5,214796.5,4.78,8300
3970,20,84.82,2001,200902,5,9,214796.5,4.78,43000
5647,20,59.97,1998,200902,5,12,214796.5,4.78,24500
5195,20,81,2004,200902,1,4,214796.5,4.78,28000
12058,20,114.9,2000,200902,0,9,214796.5,4.78,72990
12058,20,84.92,2000,200902,0,8,214796.5,4.78,51870
12058,20,84.92,2000,200902,0,11,214796.5,4.78,51950
12058,20,84.92,2000,200902,1,17,214796.5,4.78,47950
12058,20,84.92,2000,200902,5,20,214796.5,4.78,52990
12058,20,84.92,2000,200902,5,4,214796.5,4.78,49450
7622,20,84.82,2002,200903,2,3,214796.5,4.78,40200
1247,20,159.01,2008,200903,0,4,214796.5,4.78,114000
1247,20,158.99,2008,200903,2,11,214796.5,4.78,105000
6773,20,100.44,1994,200903,1,15,214796.5,4.78,49000
968,20,124.17,2004,200903,2,15,214796.5,4.78,123000
2512,20,149.8,2008,200903,0,7,214796.5,4.78,88000
2512,20,149.72,2008,200903,2,12,214796.5,4.78,87500
12042,20,48.54,2003,200903,0,6,214796.5,4.78,18000
12042,20,46.64,2003,200903,1,2,214796.5,4.78,15000
12042,20,43.98,2003,200903,1,5,214796.5,4.78,16200
12042,20,43.98,2003,200903,2,6,214796.5,4.78,15700
12042,20,28.1,2003,200903,2,8,214796.5,4.78,12900
12042,20,48.54,2003,200903,2,9,214796.5,4.78,21100
3286,20,57.96,1999,200903,1,1,214796.5,4.78,10500
795,20,84.9,2006,200903,0,12,214796.5,4.78,38500
7754,20,84.9,1995,200903,0,5,214796.5,4.78,48000
10146,20,54.7,1992,200903,0,7,214796.5,4.78,20000
10147,20,54.7,1993,200903,0,12,214796.5,4.78,21550
5312,20,84.81,2006,200903,0,5,214796.5,4.78,40000
10147,20,79.87,1993,200903,1,13,214796.5,4.78,35000
5312,20,84.67,2006,200903,2,11,214796.5,4.78,38400
10149,20,120.84,2003,200903,2,5,214796.5,4.78,48000
8427,20,56.96,1997,200903,1,4,214796.5,4.78,17000
7095,20,78.75,1979,200903,2,8,214796.5,4.78,32000
7095,20,80.85,1979,200903,2,4,214796.5,4.78,32000
584,20,53.33,1997,200903,0,6,214796.5,4.78,14500
9333,20,84.99,1996,200903,1,3,214796.5,4.78,35000
584,20,30.46,1997,200903,2,5,214796.5,4.78,8500
5195,20,76.65,2004,200903,1,5,214796.5,4.78,27500
5000,20,71.85,2006,200903,1,1,214796.5,4.78,19000
5000,20,84.78,2006,200903,2,5,214796.5,4.78,25000
2579,20,59.22,1998,200903,1,6,214796.5,4.78,22500
12058,20,84.92,2000,200903,2,2,214796.5,4.78,44990
12058,20,84.92,2000,200903,2,13,214796.5,4.78,49980
1247,20,94.51,2008,200904,0,3,214796.5,4.78,59000
1247,20,70.8,2008,200904,0,5,214796.5,4.78,54450
1247,20,146.92,2008,200904,0,5,214796.5,4.78,102500
1247,20,146.92,2008,200904,0,11,214796.5,4.78,93000
1247,20,94.51,2008,200904,1,5,214796.5,4.78,60000
1247,20,94.51,2008,200904,1,7,214796.5,4.78,65000
1247,20,146.92,2008,200904,4,5,214796.5,4.78,102000
1247,20,94.51,2008,200904,4,4,214796.5,4.78,64500
4550,20,65.82,1981,200904,4,8,214796.5,4.78,25500
967,20,150.48,2004,200904,1,8,214796.5,4.78,128700
7348,20,98.31,1981,200904,0,8,214796.5,4.78,35100
2512,20,137.55,2008,200904,1,6,214796.5,4.78,82255
12042,20,46.64,2003,200904,1,2,214796.5,4.78,15000
12042,20,48.54,2003,200904,1,6,214796.5,4.78,18000
8840,20,84.87,1998,200904,1,14,214796.5,4.78,30000
12042,20,45.5,2003,200904,4,3,214796.5,4.78,14500
12042,20,48.54,2003,200904,4,2,214796.5,4.78,17800
12536,20,84.98,2006,200904,1,15,214796.5,4.78,49500
7756,20,47.43,1999,200904,0,6,214796.5,4.78,27000
7756,20,61.13,1999,200904,1,5,214796.5,4.78,38800
7754,20,84.9,1995,200904,1,7,214796.5,4.78,49700
7756,20,59.36,1999,200904,4,5,214796.5,4.78,28000
7754,20,84.9,1995,200904,4,17,214796.5,4.78,51000
3626,20,84.9,1999,200904,0,7,214796.5,4.78,50000
10147,20,64.66,1993,200904,0,8,214796.5,4.78,24250
10149,20,84.5,2003,200904,0,8,214796.5,4.78,30400
3080,20,28.8,1966,200904,0,3,214796.5,4.78,20500
10147,20,54.7,1993,200904,0,3,214796.5,4.78,20000
10147,20,54.7,1993,200904,1,11,214796.5,4.78,20850
10147,20,64.66,1993,200904,1,7,214796.5,4.78,24500
10147,20,64.66,1993,200904,1,2,214796.5,4.78,18500
10146,20,54.7,1992,200904,1,14,214796.5,4.78,22500
3626,20,84.9,1999,200904,4,22,214796.5,4.78,51000
10149,20,68.06,2003,200904,4,7,214796.5,4.78,31000
10147,20,115.53,1993,200904,4,5,214796.5,4.78,41300
10146,20,54.7,1992,200904,4,3,214796.5,4.78,20000
10147,20,106.62,1993,200904,4,13,214796.5,4.78,45000
4012,20,111.73,2004,200904,4,25,214796.5,4.78,67000
7095,20,80.85,1979,200904,4,8,214796.5,4.78,32300
9775,20,114.67,2008,200904,4,9,214796.5,4.78,64750
11025,20,100.66,2003,200904,0,4,214796.5,4.78,35000
3876,20,151.62,2005,200904,4,3,214796.5,4.78,45000
4967,20,150.83,2004,200904,0,4,214796.5,4.78,92300
5647,20,84.98,1998,200904,4,12,214796.5,4.78,33700
12058,20,114.9,2000,200904,0,10,214796.5,4.78,64990
12058,20,84.92,2000,200904,1,14,214796.5,4.78,47950
12058,20,84.92,2000,200904,1,4,214796.5,4.78,45990
12058,20,60,2000,200904,1,11,214796.5,4.78,35400
12058,20,84.92,2000,200904,1,13,214796.5,4.78,49990
12058,20,114.9,2000,200904,1,6,214796.5,4.78,67950
12058,20,114.9,2000,200904,1,16,214796.5,4.78,69990
9295,20,84.858,2008,200904,4,8,214796.5,4.78,65000
12058,20,114.9,2000,200904,4,9,214796.5,4.78,64990
12058,20,84.92,2000,200904,4,22,214796.5,4.78,53190
12058,20,84.92,2000,200904,4,6,214796.5,4.78,49990
10431,20,78.78,2000,200905,1,1,214796.5,4.78,56500
10431,20,84.51,2000,200905,2,5,214796.5,4.78,58000
1247,20,94.28,2008,200905,0,7,214796.5,4.78,64000
1247,20,151.81,2008,200905,0,14,214796.5,4.78,98145
1248,20,153.42,2008,200905,2,2,214796.5,4.78,108000
1247,20,158.99,2008,200905,2,8,214796.5,4.78,122500
967,20,149,2004,200905,2,16,214796.5,4.78,21500
2512,20,149.72,2008,200905,1,14,214796.5,4.78,95000
12042,20,48.54,2003,200905,0,2,214796.5,4.78,17000
12042,20,48.54,2003,200905,1,5,214796.5,4.78,18000
12042,20,39.9,2003,200905,1,9,214796.5,4.78,18500
8840,20,84.87,1998,200905,1,13,214796.5,4.78,38000
12042,20,48.54,2003,200905,2,3,214796.5,4.78,17500
12042,20,48.54,2003,200905,2,5,214796.5,4.78,19800
12536,20,98.39,2006,200905,0,14,214796.5,4.78,57000
795,20,84.78,2006,200905,0,3,214796.5,4.78,43000
795,20,84.78,2006,200905,2,2,214796.5,4.78,41000
7754,20,84.9,1995,200905,0,12,214796.5,4.78,51000
7754,20,84.9,1995,200905,0,17,214796.5,4.78,52500
7754,20,84.9,1995,200905,0,17,214796.5,4.78,55000
7755,20,59.4,1996,200905,1,2,214796.5,4.78,29500
7754,20,84.9,1995,200905,1,15,214796.5,4.78,54000
3626,20,84.9,1999,200905,0,9,214796.5,4.78,46000
10147,20,64.66,1993,200905,0,5,214796.5,4.78,24000
3626,20,59.95,1999,200905,0,3,214796.5,4.78,31900
10147,20,64.66,1993,200905,0,14,214796.5,4.78,23000
3080,20,28.8,1966,200905,0,3,214796.5,4.78,20000
10146,20,79.87,1992,200905,0,8,214796.5,4.78,38000
10146,20,79.87,1992,200905,0,3,214796.5,4.78,38000
436,20,59.55,2002,200905,1,7,214796.5,4.78,24000
3626,20,59.95,1999,200905,1,9,214796.5,4.78,33500
3080,20,28.8,1966,200905,2,2,214796.5,4.78,21000
10147,20,64.66,1993,200905,2,2,214796.5,4.78,22300
10146,20,79.87,1992,200905,2,14,214796.5,4.78,32250
10147,20,79.87,1993,200905,2,5,214796.5,4.78,30000
10146,20,79.87,1992,200905,2,7,214796.5,4.78,37700
10149,20,120.84,2003,200905,2,3,214796.5,4.78,52500
10146,20,79.87,1992,200905,2,2,214796.5,4.78,32800
10147,20,64.66,1993,200905,2,14,214796.5,4.78,24500
10146,20,54.7,1992,200905,2,9,214796.5,4.78,27600
10147,20,79.87,1993,200905,2,10,214796.5,4.78,32500
9779,20,114.7153,2009,200905,0,11,214796.5,4.78,73000
3129,20,59.94,1998,200905,0,4,214796.5,4.78,23000
4012,20,84.95,2004,200905,1,3,214796.5,4.78,52400
4012,20,84.95,2004,200905,1,9,214796.5,4.78,43000
9779,20,59.9426,2009,200905,1,9,214796.5,4.78,40000
9775,20,59.92,2008,200905,2,3,214796.5,4.78,31000
4012,20,111.73,2004,200905,2,14,214796.5,4.78,63000
2503,20,19.27,1971,200905,0,1,214796.5,4.78,5000
9333,20,84.99,1996,200905,0,2,214796.5,4.78,38500
3970,20,84.21,2001,200905,1,6,214796.5,4.78,44000
3979,20,190.743,2009,200905,1,4,214796.5,4.78,144900
5647,20,59.97,1998,200905,1,1,214796.5,4.78,19600
584,20,30.55,1997,200905,2,9,214796.5,4.78,8000
584,20,64.88,1997,200905,2,8,214796.5,4.78,8200
5000,20,56.92,2006,200905,2,1,214796.5,4.78,14600
9295,20,84.858,2008,200905,0,7,214796.5,4.78,67000
12058,20,84.92,2000,200905,0,8,214796.5,4.78,54990
9295,20,84.858,2008,200905,0,13,214796.5,4.78,72000
12058,20,84.92,2000,200905,1,13,214796.5,4.78,50980
12058,20,84.92,2000,200905,1,3,214796.5,4.78,46990
12058,20,60,2000,200905,1,1,214796.5,4.78,33490
12058,20,114.9,2000,200905,1,5,214796.5,4.78,75900
9295,20,114.931,2008,200905,2,16,214796.5,4.78,95800
12058,20,84.92,2000,200905,2,6,214796.5,4.78,49480
7291,20,107.5,2007,200906,1,8,214796.5,4.78,63500
1247,20,108.07,2008,200906,0,5,214796.5,4.78,79800
1247,20,160.85,2008,200906,0,7,214796.5,4.78,118000
1247,20,94.28,2008,200906,1,4,214796.5,4.78,69000
1248,20,153.42,2008,200906,1,11,214796.5,4.78,82236
6771,20,102.89,1983,200906,1,4,214796.5,4.78,45000
967,20,150.48,2004,200906,1,9,214796.5,4.78,130000
12042,20,45.5,2003,200906,0,9,214796.5,4.78,21600
12042,20,46.64,2003,200906,0,3,214796.5,4.78,17000
12042,20,48.54,2003,200906,0,2,214796.5,4.78,18000
8840,20,97.03,1998,200906,4,6,214796.5,4.78,39500
12042,20,36.08,2003,200906,4,7,214796.5,4.78,15500
12042,20,46.64,2003,200906,4,2,214796.5,4.78,17400
12042,20,46.64,2003,200906,4,5,214796.5,4.78,17500
12536,20,98.39,2006,200906,0,14,214796.5,4.78,64500
12536,20,106.81,2006,200906,0,17,214796.5,4.78,60000
2476,20,81.97,2003,200906,4,4,214796.5,4.78,35200
7755,20,114.36,1996,200906,0,3,214796.5,4.78,72250
7756,20,94.86,1999,200906,0,4,214796.5,4.78,42500
7754,20,84.9,1995,200906,1,19,214796.5,4.78,55900
7755,20,84.9,1996,200906,1,8,214796.5,4.78,45000
7755,20,84.96,1996,200906,1,2,214796.5,4.78,39500
7754,20,84.9,1995,200906,4,20,214796.5,4.78,46000
7754,20,84.9,1995,200906,4,8,214796.5,4.78,55000
3626,20,59.95,1999,200906,0,21,214796.5,4.78,34000
3626,20,84.9,1999,200906,0,21,214796.5,4.78,52500
10147,20,79.87,1993,200906,0,4,214796.5,4.78,31900
5312,20,84.67,2006,200906,0,8,214796.5,4.78,40500
10146,20,79.87,1992,200906,0,3,214796.5,4.78,36900
10147,20,79.87,1993,200906,0,14,214796.5,4.78,35200
10146,20,54.7,1992,200906,0,4,214796.5,4.78,25500
10147,20,64.66,1993,200906,1,11,214796.5,4.78,24000
3626,20,84.9,1999,200906,1,2,214796.5,4.78,41000
10146,20,54.7,1992,200906,1,12,214796.5,4.78,25300
10147,20,79.87,1993,200906,1,10,214796.5,4.78,32500
10147,20,64.66,1993,200906,1,10,214796.5,4.78,25000
10147,20,79.87,1993,200906,1,12,214796.5,4.78,32000
440,20,59.04,2002,200906,1,5,214796.5,4.78,25000
10147,20,64.66,1993,200906,4,3,214796.5,4.78,24450
444,20,59.9,2002,200906,4,4,214796.5,4.78,23000
6579,20,59.28,1994,200906,4,6,214796.5,4.78,16000
3626,20,84.9,1999,200906,4,12,214796.5,4.78,53000
10147,20,54.7,1993,200906,4,6,214796.5,4.78,23800
10147,20,54.7,1993,200906,4,12,214796.5,4.78,24000
3626,20,59.95,1999,200906,4,13,214796.5,4.78,35200
4012,20,84.95,2004,200906,0,10,214796.5,4.78,53000
10665,20,82.94,2003,200906,0,2,214796.5,4.78,29500
4012,20,112.54,2004,200906,1,10,214796.5,4.78,63500
9775,20,84.92,2008,200906,1,12,214796.5,4.78,54000
4012,20,84.95,2004,200906,1,21,214796.5,4.78,52600
9779,20,114.7153,2009,200906,4,6,214796.5,4.78,67000
2503,20,94.94,1971,200906,4,8,214796.5,4.78,20500
11025,20,97.26,2003,200906,4,1,214796.5,4.78,37000
11025,20,100.66,2003,200906,4,3,214796.5,4.78,36000
584,20,32.54,1997,200906,0,12,214796.5,4.78,9500
3970,20,110.53,2001,200906,0,10,214796.5,4.78,75000
584,20,30.46,1997,200906,0,12,214796.5,4.78,8000
3970,20,110.53,2001,200906,1,10,214796.5,4.78,73300
5647,20,59.97,1998,200906,4,15,214796.5,4.78,27900
584,20,53.33,1997,200906,4,13,214796.5,4.78,10000
11126,20,109.54,2002,200906,4,2,214796.5,4.78,35000
12058,20,114.9,2000,200906,0,19,214796.5,4.78,76990
12058,20,60,2000,200906,1,10,214796.5,4.78,37490
12058,20,60,2000,200906,1,10,214796.5,4.78,36970
12058,20,84.92,2000,200906,1,5,214796.5,4.78,52750
12058,20,84.92,2000,200906,1,4,214796.5,4.78,51450
12058,20,84.92,2000,200906,4,12,214796.5,4.78,50740
12058,20,84.92,2000,200906,4,10,214796.5,4.78,52800
1247,20,158.99,2008,200907,1,5,214796.5,4.78,117000
1247,20,146.92,2008,200907,2,7,214796.5,4.78,108000
6773,20,66.96,1994,200907,0,12,214796.5,4.78,34000
966,20,124.17,2004,200907,1,5,214796.5,4.78,101500
967,20,150.48,2004,200907,2,15,214796.5,4.78,125000
12042,20,45.5,2003,200907,0,3,214796.5,4.78,16500
12042,20,46.64,2003,200907,0,3,214796.5,4.78,17400
12042,20,48.54,2003,200907,0,6,214796.5,4.78,20000
12042,20,48.54,2003,200907,0,7,214796.5,4.78,20000
12042,20,46.64,2003,200907,2,2,214796.5,4.78,16400
12042,20,45.5,2003,200907,2,6,214796.5,4.78,17000
12536,20,92.81,2006,200907,2,18,214796.5,4.78,54900
7754,20,84.9,1995,200907,0,11,214796.5,4.78,56000
7756,20,50.49,1999,200907,0,3,214796.5,4.78,26500
7754,20,84.9,1995,200907,1,7,214796.5,4.78,52000
7754,20,84.9,1995,200907,2,15,214796.5,4.78,55000
7754,20,84.9,1995,200907,2,17,214796.5,4.78,48700
10147,20,79.87,1993,200907,0,3,214796.5,4.78,33000
10147,20,64.66,1993,200907,0,2,214796.5,4.78,24000
439,20,59.55,2002,200907,0,7,214796.5,4.78,23000
3080,20,28.8,1966,200907,0,5,214796.5,4.78,22500
3626,20,59.95,1999,200907,0,19,214796.5,4.78,35000
10147,20,64.66,1993,200907,1,13,214796.5,4.78,26500
10146,20,54.7,1992,200907,2,10,214796.5,4.78,25500
5312,20,84.81,2006,200907,2,14,214796.5,4.78,41500
10146,20,79.87,1992,200907,2,12,214796.5,4.78,36000
9775,20,114.67,2008,200907,0,5,214796.5,4.78,62500
4012,20,84.95,2004,200907,0,9,214796.5,4.78,43000
9779,20,84.9478,2009,200907,0,16,214796.5,4.78,58250
9775,20,59.92,2008,200907,0,6,214796.5,4.78,30000
4012,20,111.73,2004,200907,2,18,214796.5,4.78,66000
7095,20,78.75,1979,200907,2,5,214796.5,4.78,33500
3319,20,84.28,1995,200907,0,5,214796.5,4.78,41680
2503,20,19.27,1971,200907,0,3,214796.5,4.78,4300
584,20,32.56,1997,200907,0,10,214796.5,4.78,9750
9333,20,84.99,1996,200907,2,4,214796.5,4.78,36300
12295,20,103.07,2005,200907,2,3,214796.5,4.78,43000
12058,20,60,2000,200907,0,8,214796.5,4.78,34990
12058,20,84.92,2000,200907,0,12,214796.5,4.78,57990
12058,20,84.92,2000,200907,0,18,214796.5,4.78,52490
12058,20,84.92,2000,200907,1,13,214796.5,4.78,50980
12058,20,84.92,2000,200907,1,5,214796.5,4.78,55480
12058,20,84.92,2000,200907,2,16,214796.5,4.78,53450
9295,20,59.993,2008,200907,2,16,214796.5,4.78,48500
1248,20,153.42,2008,200908,0,2,214796.5,4.78,113000
1247,20,146.92,2008,200908,0,4,214796.5,4.78,107500
1247,20,159.01,2008,200908,2,1,214796.5,4.78,115000
967,20,150.48,2004,200908,0,12,214796.5,4.78,133000
12042,20,48.54,2003,200908,0,9,214796.5,4.78,23000
12042,20,46.64,2003,200908,1,4,214796.5,4.78,18000
12042,20,45.5,2003,200908,2,3,214796.5,4.78,14500
12042,20,48.54,2003,200908,2,4,214796.5,4.78,19500
8840,20,84.26,1998,200908,2,11,214796.5,4.78,27000
12042,20,46.64,2003,200908,2,4,214796.5,4.78,18000
54,20,59.63,1999,200908,1,5,214796.5,4.78,25000
49,20,32.53,1995,200908,1,4,214796.5,4.78,9900
49,20,32.53,1995,200908,2,3,214796.5,4.78,9100
795,20,84.9,2006,200908,2,5,214796.5,4.78,45000
2476,20,80.77,2003,200908,2,5,214796.5,4.78,35000
7754,20,84.8,1995,200908,1,5,214796.5,4.78,50000
7756,20,47.43,1999,200908,2,7,214796.5,4.78,29700
1450,20,38.32,2002,200908,0,3,214796.5,4.78,16500
10146,20,106.62,1992,200908,0,10,214796.5,4.78,44600
5312,20,84.81,2006,200908,0,6,214796.5,4.78,40000
10147,20,54.7,1993,200908,1,12,214796.5,4.78,24500
10147,20,106.62,1993,200908,1,14,214796.5,4.78,45000
3626,20,59.95,1999,200908,1,16,214796.5,4.78,35000
10147,20,106.62,1993,200908,1,2,214796.5,4.78,41000
10147,20,64.66,1993,200908,1,4,214796.5,4.78,25500
3626,20,84.9,1999,200908,1,7,214796.5,4.78,53200
10147,20,54.7,1993,200908,1,7,214796.5,4.78,23400
10147,20,64.66,1993,200908,1,12,214796.5,4.78,27000
3080,20,28.8,1966,200908,1,1,214796.5,4.78,23300
10147,20,54.7,1993,200908,2,6,214796.5,4.78,23700
3626,20,84.9,1999,200908,2,15,214796.5,4.78,55000
10146,20,54.7,1992,200908,2,12,214796.5,4.78,27500
10146,20,54.7,1992,200908,2,12,214796.5,4.78,27300
10147,20,64.66,1993,200908,2,14,214796.5,4.78,26000
3080,20,28.8,1966,200908,2,6,214796.5,4.78,15000
10147,20,79.87,1993,200908,2,7,214796.5,4.78,33000
10146,20,106.62,1992,200908,2,12,214796.5,4.78,45000
10146,20,54.7,1992,200908,2,5,214796.5,4.78,27000
10147,20,54.7,1993,200908,2,13,214796.5,4.78,24000
9775,20,114.67,2008,200908,0,5,214796.5,4.78,68500
9775,20,84.92,2008,200908,0,10,214796.5,4.78,54500
4012,20,112.54,2004,200908,0,8,214796.5,4.78,66000
9779,20,84.9478,2009,200908,2,4,214796.5,4.78,52000
4012,20,112.54,2004,200908,2,13,214796.5,4.78,63000
11218,20,30.41,1998,200908,2,6,214796.5,4.78,9900
2503,20,45.39,1971,200908,2,6,214796.5,4.78,11000
5647,20,84.93,1998,200908,0,8,214796.5,4.78,41850
3970,20,84.82,2001,200908,1,2,214796.5,4.78,42000
9333,20,84.99,1996,200908,1,2,214796.5,4.78,43000
5195,20,81.08,2004,200908,1,2,214796.5,4.78,26800
2579,20,59.22,1998,200908,2,11,214796.5,4.78,20500
2579,20,59.22,1998,200908,2,11,214796.5,4.78,21500
9295,20,114.931,2008,200908,0,5,214796.5,4.78,93000
12058,20,60,2000,200908,0,1,214796.5,4.78,29990
9295,20,157.289,2008,200908,1,8,214796.5,4.78,155000
12058,20,60,2000,200908,1,16,214796.5,4.78,37500
9295,20,84.858,2008,200908,1,8,214796.5,4.78,62800
12058,20,84.92,2000,200908,1,6,214796.5,4.78,51490
12058,20,60,2000,200908,1,13,214796.5,4.78,36990
12058,20,84.92,2000,200908,1,3,214796.5,4.78,51490
12058,20,60,2000,200908,2,12,214796.5,4.78,37780
9295,20,84.858,2008,200908,2,1,214796.5,4.78,58500
9295,20,114.931,2008,200908,2,4,214796.5,4.78,92900
7623,20,81.02,2002,200909,0,1,214796.5,4.78,42750
1247,20,94.28,2008,200909,1,5,214796.5,4.78,66500
6771,20,105.07,1983,200909,1,7,214796.5,4.78,47000
4550,20,149.92,1981,200909,4,7,214796.5,4.78,61000
966,20,124.17,2004,200909,0,5,214796.5,4.78,101500
967,20,124.17,2004,200909,1,8,214796.5,4.78,123000
10957,20,147.62,2003,200909,1,6,214796.5,4.78,137500
2512,20,149.8,2008,200909,1,8,214796.5,4.78,90000
12042,20,46.64,2003,200909,1,2,214796.5,4.78,18900
2476,20,80.77,2003,200909,4,2,214796.5,4.78,40000
7754,20,84.9,1995,200909,0,9,214796.5,4.78,55900
7754,20,84.9,1995,200909,4,8,214796.5,4.78,57000
10146,20,54.7,1992,200909,0,12,214796.5,4.78,28000
10146,20,54.7,1992,200909,0,11,214796.5,4.78,27750
3626,20,59.95,1999,200909,0,20,214796.5,4.78,31500
442,20,59.04,2002,200909,0,3,214796.5,4.78,25000
3626,20,59.95,1999,200909,1,4,214796.5,4.78,32500
3080,20,28.8,1966,200909,1,2,214796.5,4.78,24000
7095,20,93.6,1979,200909,0,6,214796.5,4.78,38000
7094,20,59.74,2000,200909,4,4,214796.5,4.78,20500
2503,20,19.27,1971,200909,0,8,214796.5,4.78,4650
584,20,30.5,1997,200909,0,5,214796.5,4.78,10000
5647,20,59.97,1998,200909,0,4,214796.5,4.78,24500
584,20,30.55,1997,200909,0,12,214796.5,4.78,9450
3970,20,110.53,2001,200909,1,7,214796.5,4.78,70500
584,20,30.46,1997,200909,4,8,214796.5,4.78,9600
5647,20,84.93,1998,200909,4,15,214796.5,4.78,36500
3979,20,219.775,2009,200909,4,2,214796.5,4.78,172530
5195,20,81.08,2004,200909,1,1,214796.5,4.78,26800
11126,20,88.89,2002,200909,4,4,214796.5,4.78,34000
9295,20,84.858,2008,200909,0,11,214796.5,4.78,65000
9295,20,84.858,2008,200909,1,11,214796.5,4.78,63700
9295,20,84.858,2008,200909,1,15,214796.5,4.78,70500
9295,20,84.858,2008,200909,4,8,214796.5,4.78,73000
12058,20,84.92,2000,200909,4,19,214796.5,4.78,54790
9295,20,84.858,2008,200909,4,9,214796.5,4.78,71000
1247,20,97.61,2008,200910,0,1,214796.5,4.78,63000
1247,20,94.51,2008,200910,0,3,214796.5,4.78,73500
1247,20,160.85,2008,200910,1,4,214796.5,4.78,109000
1247,20,94.51,2008,200910,1,4,214796.5,4.78,70000
1247,20,151.81,2008,200910,2,3,214796.5,4.78,128000
1247,20,158.99,2008,200910,2,11,214796.5,4.78,119000
3926,20,29.31,2005,200910,0,14,214796.5,4.78,18000
2512,20,137.55,2008,200910,2,13,214796.5,4.78,81740
12042,20,48.54,2003,200910,0,4,214796.5,4.78,20000
12042,20,36.08,2003,200910,0,7,214796.5,4.78,16800
